,filename,label
0,./datasets/processed/image0.jpg,Jirapron
1,./datasets/processed/image1.jpg,Jirapron
2,./datasets/processed/image2.jpg,Jirapron
3,./datasets/processed/image3.jpg,Jirapron
4,./datasets/processed/image4.jpg,Jirapron
5,./datasets/processed/image5.jpg,Jirapron
6,./datasets/processed/image6.jpg,Jirapron
7,./datasets/processed/image7.jpg,Jirapron
8,./datasets/processed/image8.jpg,Jirapron
9,./datasets/processed/image9.jpg,Jirapron
10,./datasets/processed/image10.jpg,Jirapron
11,./datasets/processed/image11.jpg,Jirapron
12,./datasets/processed/image12.jpg,Jirapron
13,./datasets/processed/image13.jpg,Jirapron
14,./datasets/processed/image14.jpg,Jirapron
15,./datasets/processed/image15.jpg,Jirapron
16,./datasets/processed/image16.jpg,Jirapron
17,./datasets/processed/image17.jpg,Jirapron
18,./datasets/processed/image18.jpg,Jirapron
19,./datasets/processed/image19.jpg,Jirapron
20,./datasets/processed/image20.jpg,Jirapron
21,./datasets/processed/image21.jpg,Jirapron
22,./datasets/processed/image22.jpg,Jirapron
23,./datasets/processed/image23.jpg,Jirapron
24,./datasets/processed/image24.jpg,Jirapron
25,./datasets/processed/image25.jpg,Jirapron
26,./datasets/processed/image26.jpg,Jirapron
27,./datasets/processed/image27.jpg,Jirapron
28,./datasets/processed/image28.jpg,Jirapron
29,./datasets/processed/image29.jpg,Jirapron
30,./datasets/processed/image30.jpg,MJeno
31,./datasets/processed/image31.jpg,MJeno
32,./datasets/processed/image32.jpg,MJeno
33,./datasets/processed/image33.jpg,MJeno
34,./datasets/processed/image34.jpg,MJeno
35,./datasets/processed/image35.jpg,MJeno
36,./datasets/processed/image36.jpg,MJeno
37,./datasets/processed/image37.jpg,MJeno
38,./datasets/processed/image38.jpg,MJeno
39,./datasets/processed/image39.jpg,MJeno
40,./datasets/processed/image40.jpg,MJeno
41,./datasets/processed/image41.jpg,MJeno
42,./datasets/processed/image42.jpg,MJeno
43,./datasets/processed/image43.jpg,MJeno
44,./datasets/processed/image44.jpg,MJeno
45,./datasets/processed/image45.jpg,MJeno
46,./datasets/processed/image46.jpg,MJeno
47,./datasets/processed/image47.jpg,MJeno
48,./datasets/processed/image48.jpg,MJeno
49,./datasets/processed/image49.jpg,MJeno
50,./datasets/processed/image50.jpg,Ponglert
51,./datasets/processed/image51.jpg,Ponglert
52,./datasets/processed/image52.jpg,Ponglert
53,./datasets/processed/image53.jpg,Ponglert
54,./datasets/processed/image54.jpg,Ponglert
55,./datasets/processed/image55.jpg,Ponglert
56,./datasets/processed/image56.jpg,Ponglert
57,./datasets/processed/image57.jpg,Ponglert
58,./datasets/processed/image58.jpg,Ponglert
59,./datasets/processed/image59.jpg,Ponglert
60,./datasets/processed/image60.jpg,Ponglert
61,./datasets/processed/image61.jpg,Ponglert
62,./datasets/processed/image62.jpg,Ponglert
63,./datasets/processed/image63.jpg,Ponglert
64,./datasets/processed/image64.jpg,Ponglert
65,./datasets/processed/image65.jpg,Ponglert
66,./datasets/processed/image66.jpg,Ponglert
67,./datasets/processed/image67.jpg,Ponglert
68,./datasets/processed/image68.jpg,Ponglert
69,./datasets/processed/image69.jpg,Ponglert
70,./datasets/processed/image70.jpg,Ponglert
71,./datasets/processed/image71.jpg,Ponglert
72,./datasets/processed/image72.jpg,Ponglert
73,./datasets/processed/image73.jpg,Ponglert
74,./datasets/processed/image74.jpg,Ponglert
75,./datasets/processed/image75.jpg,Ponglert
76,./datasets/processed/image76.jpg,Ponglert
77,./datasets/processed/image77.jpg,Ponglert
78,./datasets/processed/image78.jpg,Ponglert
79,./datasets/processed/image79.jpg,Ponglert
80,./datasets/processed/image80.jpg,saisamorn
81,./datasets/processed/image81.jpg,saisamorn
82,./datasets/processed/image82.jpg,saisamorn
83,./datasets/processed/image83.jpg,saisamorn
84,./datasets/processed/image84.jpg,saisamorn
85,./datasets/processed/image85.jpg,saisamorn
86,./datasets/processed/image86.jpg,saisamorn
87,./datasets/processed/image87.jpg,saisamorn
88,./datasets/processed/image88.jpg,saisamorn
89,./datasets/processed/image89.jpg,saisamorn
90,./datasets/processed/image90.jpg,saisamorn
91,./datasets/processed/image91.jpg,saisamorn
92,./datasets/processed/image92.jpg,saisamorn
93,./datasets/processed/image93.jpg,saisamorn
94,./datasets/processed/image94.jpg,saisamorn
95,./datasets/processed/image95.jpg,saisamorn
96,./datasets/processed/image96.jpg,saisamorn
97,./datasets/processed/image97.jpg,saisamorn
98,./datasets/processed/image98.jpg,saisamorn
99,./datasets/processed/image99.jpg,saisamorn
100,./datasets/processed/image100.jpg,saisamorn
101,./datasets/processed/image101.jpg,saisamorn
102,./datasets/processed/image102.jpg,saisamorn
103,./datasets/processed/image103.jpg,saisamorn
104,./datasets/processed/image104.jpg,saisamorn
105,./datasets/processed/image105.jpg,saisamorn
106,./datasets/processed/image106.jpg,saisamorn
107,./datasets/processed/image107.jpg,saisamorn
108,./datasets/processed/image108.jpg,saisamorn
109,./datasets/processed/image109.jpg,saisamorn
